dcid,date,SdrAllocationsSdr
country/DNK,2000-12-31,178864000.0
country/DJI,2000-12-31,1178000.0
country/DMA,2000-12-31,592400.0
country/DOM,2000-12-31,31585000.0
country/ECU,2000-12-31,32929000.0
country/EGY,2000-12-31,135924000.0
country/SLV,2000-12-31,24985000.0
country/GNQ,2000-12-31,5812000.0
country/EST,2000-12-31,0.0
country/SWZ,2000-12-31,6432000.0
country/ETH,2000-12-31,11160000.0
country/FJI,2000-12-31,6958000.0
country/FIN,2000-12-31,142690000.0
country/FRA,2000-12-31,1079870000.0
country/GAB,2000-12-31,14091000.0
country/GMB,2000-12-31,5121000.0
country/GEO,2000-12-31,0.0
country/DEU,2000-12-31,1210760000.0
country/GHA,2000-12-31,62983000.0
country/GRC,2000-12-31,103544000.0
country/GRD,2000-12-31,930000.0
country/GTM,2000-12-31,27678000.0
country/GIN,2000-12-31,17604000.0
country/GNB,2000-12-31,1212400.0
country/GUY,2000-12-31,14530000.0
country/HTI,2000-12-31,13697000.0
country/HND,2000-12-31,19057000.0
country/HUN,2000-12-31,0.0
country/ISL,2000-12-31,16409000.0
country/IND,2000-12-31,681170000.0
country/IDN,2000-12-31,238956000.0
country/IRN,2000-12-31,244056000.0
country/IRQ,2000-12-31,68463800.0
country/IRL,2000-12-31,87263000.0
country/ISR,2000-12-31,106360000.0
country/ITA,2000-12-31,702400000.0
country/JAM,2000-12-31,40613000.0
country/JPN,2000-12-31,891690000.0
country/JOR,2000-12-31,16887000.0
country/KAZ,2000-12-31,0.0
country/KEN,2000-12-31,36990000.0
country/KIR,2000-12-31,0.0
country/KOR,2000-12-31,72911200.0
country/KWT,2000-12-31,26744400.0
country/KGZ,2000-12-31,0.0
country/LAO,2000-12-31,9409000.0
country/LVA,2000-12-31,0.0
country/LBN,2000-12-31,4393200.0
country/LSO,2000-12-31,3739000.0
country/LBR,2000-12-31,21007000.0
country/LBY,2000-12-31,58771200.0
country/LTU,2000-12-31,0.0
country/LUX,2000-12-31,16955000.0
country/MDG,2000-12-31,19270000.0
country/MWI,2000-12-31,10975000.0
country/MYS,2000-12-31,139048000.0
country/MDV,2000-12-31,282400.0
country/MLI,2000-12-31,15912000.0
country/MLT,2000-12-31,11288000.0
country/MRT,2000-12-31,9719000.0
country/MUS,2000-12-31,15744000.0
country/MEX,2000-12-31,290020000.0
country/FSM,2000-12-31,0.0
country/MDA,2000-12-31,0.0
country/MNG,2000-12-31,0.0
country/MAR,2000-12-31,85689000.0
country/MOZ,2000-12-31,0.0
country/MMR,2000-12-31,43474000.0
country/NAM,2000-12-31,0.0
country/NPL,2000-12-31,8104800.0
country/NLD,2000-12-31,530340000.0
country/NZL,2000-12-31,141322000.0
country/NIC,2000-12-31,19483000.0
country/NER,2000-12-31,9409000.0
country/NGA,2000-12-31,157155000.0
country/MKD,2000-12-31,8378694.0
country/NOR,2000-12-31,167770000.0
country/OMN,2000-12-31,6262000.0
country/PAK,2000-12-31,169989000.0
country/PAN,2000-12-31,26322000.0
country/PNG,2000-12-31,9300000.0
country/PRY,2000-12-31,13697000.0
country/PER,2000-12-31,91319000.0
country/PHL,2000-12-31,116595000.0
country/POL,2000-12-31,0.0
country/PRT,2000-12-31,53320000.0
country/QAT,2000-12-31,12821600.0
country/ROU,2000-12-31,75950000.0
country/RUS,2000-12-31,0.0
country/RWA,2000-12-31,13697000.0
country/WSM,2000-12-31,1142000.0
country/SMR,2000-12-31,0.0
country/STP,2000-12-31,620000.0
country/SAU,2000-12-31,195526800.0
country/SEN,2000-12-31,24462000.0
country/SRB,2000-12-31,56664797.0
country/SYC,2000-12-31,406400.0
country/SLE,2000-12-31,17455000.0
country/SGP,2000-12-31,16475200.0
country/SVK,2000-12-31,0.0
country/SVN,2000-12-31,25430888.0
country/SLB,2000-12-31,654400.0
country/SOM,2000-12-31,13697000.0
country/ZAF,2000-12-31,220360000.0
country/ESP,2000-12-31,298805000.0
country/LKA,2000-12-31,70868000.0
country/KNA,2000-12-31,0.0
country/LCA,2000-12-31,741600.0
country/VCT,2000-12-31,353600.0
country/SDN,2000-12-31,52192000.0
country/SUR,2000-12-31,7750000.0
country/SWE,2000-12-31,246525000.0
country/CHE,2000-12-31,0.0
country/SYR,2000-12-31,36564000.0
country/TJK,2000-12-31,0.0
country/TZA,2000-12-31,31372000.0
country/THA,2000-12-31,84652000.0
country/TGO,2000-12-31,10975000.0
country/TON,2000-12-31,0.0
country/TTO,2000-12-31,46231000.0
country/TUN,2000-12-31,34243000.0
country/TUR,2000-12-31,112307000.0
country/UGA,2000-12-31,29396000.0
country/UKR,2000-12-31,0.0
country/ARE,2000-12-31,38736800.0
country/GBR,2000-12-31,1913070000.0
country/USA,2000-12-31,4899530000.0
country/URY,2000-12-31,49977000.0
country/UZB,2000-12-31,0.0
country/VUT,2000-12-31,0.0
country/VEN,2000-12-31,316890000.0
country/VNM,2000-12-31,47658000.0
country/YEM,2000-12-31,28743000.0
country/ZMB,2000-12-31,68298000.0
country/ZWE,2000-12-31,10200000.0
Earth,2000-12-31,21433330200.0
country/AFG,2004-11-30,26703000.0
country/ALB,2004-11-30,0.0
country/DZA,2004-11-30,128640000.0
country/AGO,2004-11-30,0.0
country/ATG,2004-11-30,0.0
country/ARG,2004-11-30,318370000.0
country/ARM,2004-11-30,0.0
country/AUS,2004-11-30,470545000.0
country/AUT,2004-11-30,179045000.0
country/AZE,2004-11-30,0.0
country/BHS,2004-11-30,10230000.0
country/BHR,2004-11-30,6200000.0
country/BGD,2004-11-30,47120000.0
country/BRB,2004-11-30,8039000.0
country/BLR,2004-11-30,0.0
country/BEL,2004-11-30,485246000.0
country/BLZ,2004-11-30,0.0
country/BEN,2004-11-30,9409000.0
country/BTN,2004-11-30,0.0
country/BOL,2004-11-30,26703000.0
country/BIH,2004-11-30,20481252.0
country/BWA,2004-11-30,4359000.0
country/BRA,2004-11-30,358670000.0
country/BRN,2004-11-30,0.0
country/BGR,2004-11-30,0.0
country/BFA,2004-11-30,9409000.0
country/BDI,2004-11-30,13697000.0
country/CPV,2004-11-30,620000.0
country/KHM,2004-11-30,15417000.0
country/CMR,2004-11-30,24462600.0
country/CAN,2004-11-30,779290000.0
country/CAF,2004-11-30,9325000.0
country/TCD,2004-11-30,9409000.0
country/CHL,2004-11-30,121924000.0
country/CHN,2004-11-30,236800000.0
country/COL,2004-11-30,114271000.0
country/COM,2004-11-30,716400.0
country/COD,2004-11-30,86309000.0
country/COG,2004-11-30,9719000.0
country/CRI,2004-11-30,23726000.0
country/CIV,2004-11-30,37828000.0
country/HRV,2004-11-30,44205369.0
country/CYP,2004-11-30,19438000.0
country/CZE,2004-11-30,0.0
country/DNK,2004-11-30,178864000.0
country/DJI,2004-11-30,1178000.0
country/DMA,2004-11-30,592400.0
country/DOM,2004-11-30,31585000.0
country/ECU,2004-11-30,32929000.0
country/EGY,2004-11-30,135924000.0
country/SLV,2004-11-30,24985000.0
country/GNQ,2004-11-30,5812000.0
country/EST,2004-11-30,0.0
country/SWZ,2004-11-30,6432000.0
country/ETH,2004-11-30,11160000.0
country/FJI,2004-11-30,6958000.0
country/FIN,2004-11-30,142690000.0
country/FRA,2004-11-30,1079870000.0
country/GAB,2004-11-30,14091000.0
country/GMB,2004-11-30,5121000.0
country/GEO,2004-11-30,0.0
country/DEU,2004-11-30,1210760000.0
country/GHA,2004-11-30,62983000.0
country/GRC,2004-11-30,103544000.0
country/GRD,2004-11-30,930000.0
country/GTM,2004-11-30,27678000.0
country/GIN,2004-11-30,17604000.0
country/GNB,2004-11-30,1212400.0
country/GUY,2004-11-30,14530000.0
country/HTI,2004-11-30,13697000.0
country/HND,2004-11-30,19057000.0
country/HUN,2004-11-30,0.0
country/ISL,2004-11-30,16409000.0
country/IND,2004-11-30,681170000.0
country/IDN,2004-11-30,238956000.0
country/IRN,2004-11-30,244056000.0
country/IRQ,2004-11-30,68463800.0
country/IRL,2004-11-30,87263000.0
country/ISR,2004-11-30,106360000.0
country/ITA,2004-11-30,702400000.0
country/JAM,2004-11-30,40613000.0
country/JPN,2004-11-30,891690000.0
country/JOR,2004-11-30,16887000.0
country/KAZ,2004-11-30,0.0
country/KEN,2004-11-30,36990000.0
country/KIR,2004-11-30,0.0
country/KOR,2004-11-30,72911200.0
country/KWT,2004-11-30,26744400.0
country/KGZ,2004-11-30,0.0
country/LAO,2004-11-30,9409000.0
country/LVA,2004-11-30,0.0
country/LBN,2004-11-30,4393200.0
country/LSO,2004-11-30,3739000.0
country/LBR,2004-11-30,21007000.0
country/LBY,2004-11-30,58771200.0
country/LTU,2004-11-30,0.0
country/LUX,2004-11-30,16955000.0
country/MDG,2004-11-30,19270000.0
country/MWI,2004-11-30,10975000.0
country/MYS,2004-11-30,139048000.0
country/MDV,2004-11-30,282400.0
country/MLI,2004-11-30,15912000.0
country/MLT,2004-11-30,11288000.0
country/MRT,2004-11-30,9719000.0
country/MUS,2004-11-30,15744000.0
country/MEX,2004-11-30,290020000.0
country/FSM,2004-11-30,0.0
country/MDA,2004-11-30,0.0
country/MNG,2004-11-30,0.0
country/MAR,2004-11-30,85689000.0
country/MOZ,2004-11-30,0.0
country/MMR,2004-11-30,43474000.0
country/NAM,2004-11-30,0.0
country/NPL,2004-11-30,8104800.0
country/NLD,2004-11-30,530340000.0
country/NZL,2004-11-30,141322000.0
country/NIC,2004-11-30,19483000.0
country/NER,2004-11-30,9409000.0
country/NGA,2004-11-30,157155000.0
country/MKD,2004-11-30,8378694.0
country/NOR,2004-11-30,167770000.0
country/OMN,2004-11-30,6262000.0
country/PAK,2004-11-30,169989000.0
country/PAN,2004-11-30,26322000.0
country/PNG,2004-11-30,9300000.0
country/PRY,2004-11-30,13697000.0
country/PER,2004-11-30,91319000.0
country/PHL,2004-11-30,116595000.0
country/POL,2004-11-30,0.0
country/PRT,2004-11-30,53320000.0
country/QAT,2004-11-30,12821600.0
country/ROU,2004-11-30,75950000.0
country/RUS,2004-11-30,0.0
country/RWA,2004-11-30,13697000.0
country/WSM,2004-11-30,1142000.0
country/SMR,2004-11-30,0.0
country/STP,2004-11-30,620000.0
country/SAU,2004-11-30,195526800.0
country/SEN,2004-11-30,24462000.0
country/SRB,2004-11-30,56664797.0
country/SYC,2004-11-30,406400.0
country/SLE,2004-11-30,17455000.0
country/SGP,2004-11-30,16475200.0
country/SVK,2004-11-30,0.0
country/SVN,2004-11-30,25430888.0
country/SLB,2004-11-30,654400.0
country/SOM,2004-11-30,13697000.0
country/ZAF,2004-11-30,220360000.0
country/ESP,2004-11-30,298805000.0
country/LKA,2004-11-30,70868000.0
country/KNA,2004-11-30,0.0
country/LCA,2004-11-30,741600.0
country/VCT,2004-11-30,353600.0
country/SDN,2004-11-30,52192000.0
country/SUR,2004-11-30,7750000.0
country/SWE,2004-11-30,246525000.0
country/CHE,2004-11-30,0.0
country/SYR,2004-11-30,36564000.0
country/TJK,2004-11-30,0.0
country/TZA,2004-11-30,31372000.0
country/THA,2004-11-30,84652000.0
country/TGO,2004-11-30,10975000.0
country/TON,2004-11-30,0.0
country/TTO,2004-11-30,46231000.0
country/TUN,2004-11-30,34243000.0
country/TUR,2004-11-30,112307000.0
country/UGA,2004-11-30,29396000.0
country/UKR,2004-11-30,0.0
country/ARE,2004-11-30,38736800.0
country/GBR,2004-11-30,1913070000.0
country/USA,2004-11-30,4899530000.0
country/URY,2004-11-30,49977000.0
country/UZB,2004-11-30,0.0
country/VUT,2004-11-30,0.0
country/VEN,2004-11-30,316890000.0
country/VNM,2004-11-30,47658000.0
country/YEM,2004-11-30,28743000.0
country/ZMB,2004-11-30,68298000.0
country/ZWE,2004-11-30,10200000.0
Earth,2004-11-30,21433330200.0
country/AFG,2007-08-31,26703000.0
country/ALB,2007-08-31,0.0
country/DZA,2007-08-31,128640000.0
country/AGO,2007-08-31,0.0
country/ATG,2007-08-31,0.0
country/ARG,2007-08-31,318370000.0
country/ARM,2007-08-31,0.0
country/AUS,2007-08-31,470545000.0
country/AUT,2007-08-31,179045000.0
country/AZE,2007-08-31,0.0
country/BHS,2007-08-31,10230000.0
country/BHR,2007-08-31,6200000.0
country/BGD,2007-08-31,47120000.0
country/BRB,2007-08-31,8039000.0
country/BLR,2007-08-31,0.0
country/BEL,2007-08-31,485246000.0
country/BLZ,2007-08-31,0.0
country/BEN,2007-08-31,9409000.0
country/BTN,2007-08-31,0.0
country/BOL,2007-08-31,26703000.0
country/BIH,2007-08-31,20481252.0
country/BWA,2007-08-31,4359000.0
country/BRA,2007-08-31,358670000.0
country/BRN,2007-08-31,0.0
country/BGR,2007-08-31,0.0
country/BFA,2007-08-31,9409000.0
country/BDI,2007-08-31,13697000.0
country/CPV,2007-08-31,620000.0
country/KHM,2007-08-31,15417000.0
country/CMR,2007-08-31,24462600.0
country/CAN,2007-08-31,779290000.0
country/CAF,2007-08-31,9325000.0
country/TCD,2007-08-31,9409000.0
country/CHL,2007-08-31,121924000.0
country/CHN,2007-08-31,236800000.0
country/COL,2007-08-31,114271000.0
country/COM,2007-08-31,716400.0
country/COD,2007-08-31,86309000.0
country/COG,2007-08-31,9719000.0
country/CRI,2007-08-31,23726000.0
country/CIV,2007-08-31,37828000.0
country/HRV,2007-08-31,44205369.0
country/CYP,2007-08-31,19438000.0
country/CZE,2007-08-31,0.0
country/DNK,2007-08-31,178864000.0
country/DJI,2007-08-31,1178000.0
country/DMA,2007-08-31,592400.0
country/DOM,2007-08-31,31585000.0
country/ECU,2007-08-31,32929000.0
country/EGY,2007-08-31,135924000.0
country/SLV,2007-08-31,24985000.0
country/GNQ,2007-08-31,5812000.0
country/EST,2007-08-31,0.0
country/SWZ,2007-08-31,6432000.0
country/ETH,2007-08-31,11160000.0
country/FJI,2007-08-31,6958000.0
country/FIN,2007-08-31,142690000.0
country/FRA,2007-08-31,1079870000.0
country/GAB,2007-08-31,14091000.0
country/GMB,2007-08-31,5121000.0
country/GEO,2007-08-31,0.0
country/DEU,2007-08-31,1210760000.0
country/GHA,2007-08-31,62983000.0
country/GRC,2007-08-31,103544000.0
country/GRD,2007-08-31,930000.0
country/GTM,2007-08-31,27678000.0
country/GIN,2007-08-31,17604000.0
country/GNB,2007-08-31,1212400.0
country/GUY,2007-08-31,14530000.0
country/HTI,2007-08-31,13697000.0
country/HND,2007-08-31,19057000.0
country/HUN,2007-08-31,0.0
country/ISL,2007-08-31,16409000.0
country/IND,2007-08-31,681170000.0
country/IDN,2007-08-31,238956000.0
country/IRN,2007-08-31,244056000.0
country/IRQ,2007-08-31,68463800.0
country/IRL,2007-08-31,87263000.0
country/ISR,2007-08-31,106360000.0
country/ITA,2007-08-31,702400000.0
country/JAM,2007-08-31,40613000.0
country/JPN,2007-08-31,891690000.0
country/JOR,2007-08-31,16887000.0
country/KAZ,2007-08-31,0.0
country/KEN,2007-08-31,36990000.0
country/KIR,2007-08-31,0.0
country/KOR,2007-08-31,72911200.0
country/KWT,2007-08-31,26744400.0
country/KGZ,2007-08-31,0.0
country/LAO,2007-08-31,9409000.0
country/LVA,2007-08-31,0.0
country/LBN,2007-08-31,4393200.0
country/LSO,2007-08-31,3739000.0
country/LBR,2007-08-31,21007000.0
country/LBY,2007-08-31,58771200.0
country/LTU,2007-08-31,0.0
country/LUX,2007-08-31,16955000.0
country/MDG,2007-08-31,19270000.0
country/MWI,2007-08-31,10975000.0
country/MYS,2007-08-31,139048000.0
country/MDV,2007-08-31,282400.0
country/MLI,2007-08-31,15912000.0
country/MLT,2007-08-31,11288000.0
country/MRT,2007-08-31,9719000.0
country/MUS,2007-08-31,15744000.0
country/MEX,2007-08-31,290020000.0
country/FSM,2007-08-31,0.0
country/MDA,2007-08-31,0.0
country/MNG,2007-08-31,0.0
country/MNE,2007-08-31,0.0
country/MAR,2007-08-31,85689000.0
country/MOZ,2007-08-31,0.0
country/MMR,2007-08-31,43474000.0
country/NAM,2007-08-31,0.0
country/NPL,2007-08-31,8104800.0
country/NLD,2007-08-31,530340000.0
country/NZL,2007-08-31,141322000.0
country/NIC,2007-08-31,19483000.0
country/NER,2007-08-31,9409000.0
country/NGA,2007-08-31,157155000.0
country/MKD,2007-08-31,8378694.0
country/NOR,2007-08-31,167770000.0
country/OMN,2007-08-31,6262000.0
country/PAK,2007-08-31,169989000.0
country/PAN,2007-08-31,26322000.0
country/PNG,2007-08-31,9300000.0
country/PRY,2007-08-31,13697000.0
country/PER,2007-08-31,91319000.0
country/PHL,2007-08-31,116595000.0
country/POL,2007-08-31,0.0
country/PRT,2007-08-31,53320000.0
country/QAT,2007-08-31,12821600.0
country/ROU,2007-08-31,75950000.0
country/RUS,2007-08-31,0.0
country/RWA,2007-08-31,13697000.0
country/WSM,2007-08-31,1142000.0
country/SMR,2007-08-31,0.0
country/STP,2007-08-31,620000.0
country/SAU,2007-08-31,195526800.0
country/SEN,2007-08-31,24462000.0
country/SRB,2007-08-31,56664797.0
country/SYC,2007-08-31,406400.0
country/SLE,2007-08-31,17455000.0
country/SGP,2007-08-31,16475200.0
country/SVK,2007-08-31,0.0
country/SVN,2007-08-31,25430888.0
country/SLB,2007-08-31,654400.0
country/SOM,2007-08-31,13697000.0
country/ZAF,2007-08-31,220360000.0
country/ESP,2007-08-31,298805000.0
country/LKA,2007-08-31,70868000.0
country/KNA,2007-08-31,0.0
country/LCA,2007-08-31,741600.0
country/VCT,2007-08-31,353600.0
country/SDN,2007-08-31,52192000.0
country/SUR,2007-08-31,7750000.0
country/SWE,2007-08-31,246525000.0
country/CHE,2007-08-31,0.0
country/SYR,2007-08-31,36564000.0
country/TJK,2007-08-31,0.0
country/TZA,2007-08-31,31372000.0
country/THA,2007-08-31,84652000.0
country/TGO,2007-08-31,10975000.0
country/TON,2007-08-31,0.0
country/TTO,2007-08-31,46231000.0
country/TUN,2007-08-31,34243000.0
country/TUR,2007-08-31,112307000.0
country/UGA,2007-08-31,29396000.0
country/UKR,2007-08-31,0.0
country/ARE,2007-08-31,38736800.0
country/GBR,2007-08-31,1913070000.0
country/USA,2007-08-31,4899530000.0
country/URY,2007-08-31,49977000.0
country/UZB,2007-08-31,0.0
country/VUT,2007-08-31,0.0
country/VEN,2007-08-31,316890000.0
country/VNM,2007-08-31,47658000.0
country/YEM,2007-08-31,28743000.0
country/ZMB,2007-08-31,68298000.0
country/ZWE,2007-08-31,10200000.0
Earth,2007-08-31,21433330200.0
country/AFG,1977-02-28,12753000.0
country/DZA,1977-02-28,40290000.0
country/ARG,1977-02-28,152520000.0
country/AUS,1977-02-28,225645000.0
country/AUT,1977-02-28,76745000.0
country/BGD,1977-02-28,0.0
country/BRB,1977-02-28,2769000.0
country/BEL,1977-02-28,209346000.0
country/BEN,1977-02-28,4449000.0
country/BOL,1977-02-28,12753000.0
country/BWA,1977-02-28,1569000.0
country/BRA,1977-02-28,152520000.0
country/BFA,1977-02-28,4449000.0
country/BDI,1977-02-28,6567000.0
country/KHM,1977-02-28,8517000.0
country/CMR,1977-02-28,10512600.0
country/CAN,1977-02-28,358620000.0
country/CAF,1977-02-28,4365000.0
country/TCD,1977-02-28,4449000.0
country/CHL,1977-02-28,54654000.0
country/COL,1977-02-28,54441000.0
country/COD,1977-02-28,39189000.0
country/COG,1977-02-28,4449000.0
country/CRI,1977-02-28,11016000.0
country/CIV,1977-02-28,14268000.0
country/CYP,1977-02-28,8898000.0
country/DNK,1977-02-28,82764000.0
country/DOM,1977-02-28,14535000.0
country/ECU,1977-02-28,11229000.0
country/EGY,1977-02-28,65244000.0
country/SLV,1977-02-28,11655000.0
country/GNQ,1977-02-28,2712000.0
country/SWZ,1977-02-28,2712000.0
country/FJI,1977-02-28,1378000.0
country/FIN,1977-02-28,61470000.0
country/FRA,1977-02-28,484980000.0
country/GAB,1977-02-28,4791000.0
country/GMB,1977-02-28,2331000.0
country/DEU,1977-02-28,542400000.0
country/GHA,1977-02-28,30123000.0
country/GRC,1977-02-28,46194000.0
country/GRD,1977-02-28,0.0
country/GTM,1977-02-28,11868000.0
country/GIN,1977-02-28,8304000.0
country/GUY,1977-02-28,6780000.0
country/HTI,1977-02-28,6567000.0
country/HND,1977-02-28,8517000.0
country/ISL,1977-02-28,7419000.0
country/IND,1977-02-28,326220000.0
country/IDN,1977-02-28,90156000.0
country/IRN,1977-02-28,61896000.0
country/IRQ,1977-02-28,23217000.0
country/IRL,1977-02-28,39213000.0
country/ISR,1977-02-28,42810000.0
country/ITA,1977-02-28,318000000.0
country/JAM,1977-02-28,17673000.0
country/JPN,1977-02-28,377400000.0
country/JOR,1977-02-28,7587000.0
country/KEN,1977-02-28,15600000.0
country/KOR,1977-02-28,22230000.0
country/LAO,1977-02-28,4449000.0
country/LSO,1977-02-28,1569000.0
country/LBR,1977-02-28,9537000.0
country/LUX,1977-02-28,7345000.0
country/MDG,1977-02-28,8730000.0
country/MWI,1977-02-28,5085000.0
country/MYS,1977-02-28,60618000.0
country/MLI,1977-02-28,7542000.0
country/MLT,1977-02-28,5088000.0
country/MRT,1977-02-28,4449000.0
country/MUS,1977-02-28,7374000.0
country/MEX,1977-02-28,124170000.0
country/MAR,1977-02-28,39189000.0
country/MMR,1977-02-28,20844000.0
country/NPL,1977-02-28,2214800.0
country/NLD,1977-02-28,236460000.0
country/NZL,1977-02-28,69402000.0
country/NIC,1977-02-28,8943000.0
country/NER,1977-02-28,4449000.0
country/NGA,1977-02-28,45555000.0
country/NOR,1977-02-28,76320000.0
country/OMN,1977-02-28,742000.0
country/PAK,1977-02-28,81639000.0
country/PAN,1977-02-28,12372000.0
country/PNG,1977-02-28,0.0
country/PRY,1977-02-28,6567000.0
country/PER,1977-02-28,40479000.0
country/PHL,1977-02-28,51495000.0
country/PRT,1977-02-28,0.0
country/ROU,1977-02-28,0.0
country/RWA,1977-02-28,6567000.0
country/WSM,1977-02-28,212000.0
country/SEN,1977-02-28,11442000.0
country/SLE,1977-02-28,7845000.0
country/SOM,1977-02-28,6567000.0
country/ZAF,1977-02-28,88920000.0
country/ESP,1977-02-28,126135000.0
country/LKA,1977-02-28,33978000.0
country/SDN,1977-02-28,24912000.0
country/SWE,1977-02-28,107025000.0
country/SYR,1977-02-28,17034000.0
country/TZA,1977-02-28,14322000.0
country/THA,1977-02-28,28542000.0
country/TGO,1977-02-28,5085000.0
country/TTO,1977-02-28,20811000.0
country/TUN,1977-02-28,14713000.0
country/TUR,1977-02-28,50307000.0
country/UGA,1977-02-28,13896000.0
country/GBR,1977-02-28,1006320000.0
country/USA,1977-02-28,2293980000.0
country/URY,1977-02-28,23937000.0
country/VEN,1977-02-28,112290000.0
country/VNM,1977-02-28,19758000.0
country/YUG,1977-02-28,69291000.0
country/ZMB,1977-02-28,24588000.0
Earth,1977-02-28,9314835400.0
country/AFG,1974-12-31,12753000.0
country/DZA,1974-12-31,40290000.0
country/ARG,1974-12-31,152520000.0
country/AUS,1974-12-31,225645000.0
country/AUT,1974-12-31,76745000.0
country/BGD,1974-12-31,0.0
country/BRB,1974-12-31,2769000.0
country/BEL,1974-12-31,209346000.0
