dcid,date,SdrHoldingsSdr
country/MEX,1982-06-30,6337481.0
country/MAR,1982-06-30,16789666.0
country/MMR,1982-06-30,467637.0
country/NPL,1982-06-30,468064.0
country/NLD,1982-06-30,647961018.0
country/NZL,1982-06-30,2285738.0
country/NIC,1982-06-30,312483.0
country/NER,1982-06-30,7454027.0
country/NGA,1982-06-30,37712824.0
country/NOR,1982-06-30,233110232.0
country/OMN,1982-06-30,6405213.0
country/PAK,1982-06-30,40662593.0
country/PAN,1982-06-30,4333889.0
country/PNG,1982-06-30,32500898.0
country/PRY,1982-06-30,20166345.0
country/PER,1982-06-30,14746559.0
country/PHL,1982-06-30,706844.0
country/PRT,1982-06-30,2997813.0
country/QAT,1982-06-30,10672183.0
country/ROU,1982-06-30,3569118.0
country/RWA,1982-06-30,10519492.0
country/WSM,1982-06-30,15026.0
country/STP,1982-06-30,365104.0
country/SAU,1982-06-30,449089585.0
country/SEN,1982-06-30,358074.0
country/SYC,1982-06-30,163195.0
country/SLE,1982-06-30,31926.0
country/SGP,1982-06-30,49360726.0
country/SLB,1982-06-30,1271267.0
country/SOM,1982-06-30,177190.0
country/ZAF,1982-06-30,3559598.0
country/ESP,1982-06-30,247192731.0
country/LKA,1982-06-30,391294.0
country/LCA,1982-06-30,41585.0
country/VCT,1982-06-30,84299.0
country/SDN,1982-06-30,316033.0
country/SUR,1982-06-30,6042197.0
country/SWE,1982-06-30,231154248.0
country/SYR,1982-06-30,11855744.0
country/TZA,1982-06-30,333432.0
country/THA,1982-06-30,13424505.0
country/TGO,1982-06-30,4740124.0
country/TTO,1982-06-30,56707144.0
country/TUN,1982-06-30,16021284.0
country/TUR,1982-06-30,7894.0
country/UGA,1982-06-30,4905257.0
country/ARE,1982-06-30,36305395.0
country/GBR,1982-06-30,795812986.0
country/USA,1982-06-30,4084183294.0
country/URY,1982-06-30,3574878.0
country/VUT,1982-06-30,2519.0
country/VEN,1982-06-30,400531609.0
country/VNM,1982-06-30,0.0
country/YUG,1982-06-30,1967582.0
country/ZMB,1982-06-30,116797.0
country/ZWE,1982-06-30,7522118.0
Earth,1982-06-30,16867211145.0
country/AFG,1971-07-31,3285148.0
country/DZA,1971-07-31,28028968.0
country/ARG,1971-07-31,77685535.0
country/AUS,1971-07-31,164008345.0
country/AUT,1971-07-31,57016975.0
country/BRB,1971-07-31,1390805.0
country/BEL,1971-07-31,355396519.0
country/BEN,1971-07-31,3070126.0
country/BOL,1971-07-31,4542351.0
country/BWA,1971-07-31,1038722.0
country/BRA,1971-07-31,110440652.0
country/BFA,1971-07-31,3070126.0
country/BDI,1971-07-31,1906646.0
country/KHM,1971-07-31,1729594.0
country/CMR,1971-07-31,6800841.0
country/CAN,1971-07-31,370580208.0
country/CAF,1971-07-31,1386947.0
country/TCD,1971-07-31,137725.0
country/CHL,1971-07-31,38474358.0
country/COL,1971-07-31,15814809.0
country/COD,1971-07-31,27712353.0
country/COG,1971-07-31,1409616.0
country/CRI,1971-07-31,62945.0
country/CIV,1971-07-31,9756931.0
country/CYP,1971-07-31,7648103.0
country/DNK,1971-07-31,45072331.0
country/DOM,1971-07-31,0.0
country/ECU,1971-07-31,3514519.0
country/EGY,1971-07-31,8795019.0
country/SLV,1971-07-31,1344811.0
country/GNQ,1971-07-31,1863473.0
country/SWZ,1971-07-31,848349.0
country/FIN,1971-07-31,46913709.0
country/FRA,1971-07-31,350495672.0
country/GAB,1971-07-31,3200131.0
country/GMB,1971-07-31,1588556.0
country/DEU,1971-07-31,452601629.0
country/GHA,1971-07-31,3221772.0
country/GRC,1971-07-31,4483012.0
country/GTM,1971-07-31,7318127.0
country/GIN,1971-07-31,139524.0
country/GUY,1971-07-31,2176364.0
country/HTI,1971-07-31,1095888.0
country/HND,1971-07-31,2849555.0
country/ISL,1971-07-31,1460611.0
country/IND,1971-07-31,148051444.0
country/IDN,1971-07-31,26743.0
country/IRN,1971-07-31,1156204.0
country/IRQ,1971-07-31,11661367.0
country/IRL,1971-07-31,26404479.0
country/ISR,1971-07-31,13477346.0
country/ITA,1971-07-31,223713052.0
country/JAM,1971-07-31,13029605.0
country/JPN,1971-07-31,276472677.0
country/JOR,1971-07-31,5148023.0
country/KEN,1971-07-31,11966323.0
country/KOR,1971-07-31,17628409.0
country/LAO,1971-07-31,896772.0
country/LSO,1971-07-31,531139.0
country/LBR,1971-07-31,2405572.0
country/LUX,1971-07-31,5223425.0
country/MDG,1971-07-31,5972322.0
country/MWI,1971-07-31,3494013.0
country/MYS,1971-07-31,43319368.0
country/MLI,1971-07-31,1301931.0
country/MLT,1971-07-31,3391566.0
country/MRT,1971-07-31,1063633.0
country/MUS,1971-07-31,4982031.0
country/MEX,1971-07-31,88100837.0
country/MAR,1971-07-31,2712604.0
country/MMR,1971-07-31,278156.0
country/NPL,1971-07-31,1069850.0
country/NLD,1971-07-31,569948506.0
country/NZL,1971-07-31,21733130.0
country/NIC,1971-07-31,3799677.0
country/NER,1971-07-31,3070126.0
country/NGA,1971-07-31,31236192.0
country/NOR,1971-07-31,54907089.0
country/PAK,1971-07-31,14182973.0
country/PAN,1971-07-31,2627348.0
country/PRY,1971-07-31,4552549.0
country/PER,1971-07-31,28436389.0
country/PHL,1971-07-31,0.0
country/RWA,1971-07-31,1440350.0
country/SEN,1971-07-31,2786159.0
country/SLE,1971-07-31,3125207.0
country/SOM,1971-07-31,2622509.0
country/ZAF,1971-07-31,25477514.0
country/ESP,1971-07-31,82765996.0
country/LKA,1971-07-31,30958.0
country/SDN,1971-07-31,1.0
country/SWE,1971-07-31,72605532.0
country/SYR,1971-07-31,0.0
country/TZA,1971-07-31,6328651.0
country/THA,1971-07-31,14335993.0
country/TGO,1971-07-31,3494013.0
country/TTO,1971-07-31,7218479.0
country/TUN,1971-07-31,1315.0
country/TUR,1971-07-31,6000001.0
country/UGA,1971-07-31,9628229.0
country/GBR,1971-07-31,517050818.0
country/USA,1971-07-31,1146710387.0
country/URY,1971-07-31,0.0
country/VEN,1971-07-31,82872621.0
country/VNM,1971-07-31,13182424.0
country/YUG,1971-07-31,7142413.0
country/ZMB,1971-07-31,19029422.0
Earth,1971-07-31,5909053623.0
country/AFG,1996-06-30,0.0
country/ALB,1996-06-30,87785.0
country/DZA,1996-06-30,251213406.0
country/AGO,1996-06-30,111501.0
country/ATG,1996-06-30,4480.0
country/ARG,1996-06-30,208514649.0
country/ARM,1996-06-30,29442153.0
country/AUS,1996-06-30,31079785.0
country/AUT,1996-06-30,126728553.0
country/AZE,1996-06-30,11750875.0
country/BHS,1996-06-30,11791.0
country/BHR,1996-06-30,11575492.0
country/BGD,1996-06-30,110500117.0
country/BRB,1996-06-30,20770.0
country/BLR,1996-06-30,109185.0
country/BEL,1996-06-30,338651592.0
country/BLZ,1996-06-30,562174.0
country/BEN,1996-06-30,147267.0
country/BTN,1996-06-30,455956.0
country/BOL,1996-06-30,27581360.0
country/BIH,1996-06-30,3620138.0
country/BWA,1996-06-30,27918529.0
country/BRA,1996-06-30,8982979.0
country/BRN,1996-06-30,66820.0
country/BGR,1996-06-30,8732208.0
country/BFA,1996-06-30,5538635.0
country/BDI,1996-06-30,77200.0
country/CPV,1996-06-30,6402.0
country/KHM,1996-06-30,9869691.0
country/CMR,1996-06-30,47799.0
country/CAN,1996-06-30,801828429.0
country/CAF,1996-06-30,8984.0
country/TCD,1996-06-30,13301.0
country/CHL,1996-06-30,3656006.0
country/CHN,1996-06-30,410579239.0
country/COL,1996-06-30,120562134.0
country/COM,1996-06-30,54350.0
country/COD,1996-06-30,0.0
country/COG,1996-06-30,25945.0
country/CRI,1996-06-30,55816.0
country/CIV,1996-06-30,1192978.0
country/HRV,1996-06-30,91282704.0
country/CYP,1996-06-30,78916.0
country/DNK,1996-06-30,111656354.0
country/DJI,1996-06-30,190084.0
country/DMA,1996-06-30,500.0
country/DOM,1996-06-30,1528494.0
country/ECU,1996-06-30,2181801.0
country/EGY,1996-06-30,77716123.0
country/SLV,1996-06-30,24985666.0
country/GNQ,1996-06-30,6780.0
country/EST,1996-06-30,132429.0
country/SWZ,1996-06-30,5919747.0
country/ETH,1996-06-30,159460.0
country/FJI,1996-06-30,7851960.0
country/FIN,1996-06-30,185723881.0
country/FRA,1996-06-30,663975112.0
country/GAB,1996-06-30,2040235.0
country/GMB,1996-06-30,444605.0
country/GEO,1996-06-30,53538.0
country/DEU,1996-06-30,1327542404.0
country/GHA,1996-06-30,28464111.0
country/GRC,1996-06-30,262175.0
country/GRD,1996-06-30,58164.0
country/GTM,1996-06-30,10490826.0
country/GIN,1996-06-30,1790403.0
country/GNB,1996-06-30,2661.0
country/GUY,1996-06-30,6830206.0
country/HTI,1996-06-30,503147.0
country/HND,1996-06-30,83783.0
country/HUN,1996-06-30,493423.0
country/ISL,1996-06-30,33435.0
country/IND,1996-06-30,88826812.0
country/IDN,1996-06-30,2166135.0
country/IRN,1996-06-30,141454996.0
country/IRQ,1996-06-30,0.0
country/IRL,1996-06-30,111081610.0
country/ISR,1996-06-30,656250.0
country/ITA,1996-06-30,6018599.0
country/JAM,1996-06-30,279560.0
country/JPN,1996-06-30,1808511360.0
country/JOR,1996-06-30,2559287.0
country/KAZ,1996-06-30,244297007.0
country/KEN,1996-06-30,820306.0
country/KIR,1996-06-30,7507.0
country/KOR,1996-06-30,74498616.0
country/KWT,1996-06-30,65276232.0
country/KGZ,1996-06-30,8752865.0
country/LAO,1996-06-30,8771522.0
country/LVA,1996-06-30,176382.0
country/LBN,1996-06-30,12888190.0
country/LSO,1996-06-30,955542.0
country/LBR,1996-06-30,0.0
country/LBY,1996-06-30,362426865.0
country/LTU,1996-06-30,6237616.0
country/LUX,1996-06-30,7614285.0
country/MDG,1996-06-30,308587.0
country/MWI,1996-06-30,1214020.0
country/MYS,1996-06-30,108399636.0
country/MDV,1996-06-30,55992.0
country/MLI,1996-06-30,211538.0
country/MLT,1996-06-30,38748450.0
country/MRT,1996-06-30,235066.0
country/MUS,1996-06-30,21995961.0
country/MEX,1996-06-30,522623588.0
country/FSM,1996-06-30,925796.0
country/MDA,1996-06-30,6830409.0
country/MNG,1996-06-30,1666288.0
country/MAR,1996-06-30,7091231.0
country/MOZ,1996-06-30,33121.0
country/MMR,1996-06-30,62596.0
country/NAM,1996-06-30,12459.0
country/NPL,1996-06-30,118908.0
country/NLD,1996-06-30,502630352.0
country/NZL,1996-06-30,239303.0
country/NIC,1996-06-30,19477.0
country/NER,1996-06-30,1260413.0
country/NGA,1996-06-30,351499.0
country/MKD,1996-06-30,934207.0
country/NOR,1996-06-30,238976535.0
country/OMN,1996-06-30,8242048.0
country/PAK,1996-06-30,1084459.0
country/PAN,1996-06-30,106745.0
country/PNG,1996-06-30,43872.0
country/PRY,1996-06-30,71979460.0
country/PER,1996-06-30,565286.0
country/PHL,1996-06-30,335170.0
country/POL,1996-06-30,2661953.0
country/PRT,1996-06-30,62900405.0
country/QAT,1996-06-30,21915125.0
country/ROU,1996-06-30,1954173.0
country/RUS,1996-06-30,96397077.0
country/RWA,1996-06-30,13630102.0
country/WSM,1996-06-30,2078207.0
country/SMR,1996-06-30,216758.0
country/STP,1996-06-30,103359.0
country/SAU,1996-06-30,466606231.0
country/SEN,1996-06-30,797458.0
country/SRB,1996-06-30,0.0
country/SYC,1996-06-30,21171.0
country/SLE,1996-06-30,878643.0
country/SGP,1996-06-30,37849552.0
country/SVK,1996-06-30,11425044.0
country/SVN,1996-06-30,46225.0
country/SLB,1996-06-30,4621.0
country/SOM,1996-06-30,0.0
country/ZAF,1996-06-30,1480671.0
country/ESP,1996-06-30,296185849.0
country/LKA,1996-06-30,267232.0
country/LCA,1996-06-30,1405391.0
country/VCT,1996-06-30,76755.0
country/SDN,1996-06-30,0.0
country/SUR,1996-06-30,7709499.0
country/SWE,1996-06-30,216280742.0
country/CHE,1996-06-30,10453134.0
country/SYR,1996-06-30,3520.0
country/TJK,1996-06-30,5946986.0
country/TZA,1996-06-30,375197.0
country/THA,1996-06-30,36783777.0
country/TGO,1996-06-30,210866.0
country/TON,1996-06-30,59963.0
country/TTO,1996-06-30,224052.0
country/TUN,1996-06-30,21913249.0
country/TUR,1996-06-30,1550569.0
country/UGA,1996-06-30,921102.0
country/UKR,1996-06-30,75060316.0
country/ARE,1996-06-30,57228182.0
country/GBR,1996-06-30,224887341.0
country/USA,1996-06-30,7652956101.0
country/URY,1996-06-30,2717403.0
country/UZB,1996-06-30,24682.0
country/VUT,1996-06-30,329217.0
country/VEN,1996-06-30,329707743.0
country/VNM,1996-06-30,761619.0
country/YEM,1996-06-30,44749421.0
country/ZMB,1996-06-30,4741386.0
country/ZWE,1996-06-30,8999556.0
Earth,1996-06-30,21489055299.0
country/AFG,2001-04-30,0.0
country/ALB,2001-04-30,63128918.0
country/DZA,2001-04-30,5788224.0
country/AGO,2001-04-30,134815.0
country/ATG,2001-04-30,5416.0
country/ARG,2001-04-30,89042877.0
country/ARM,2001-04-30,14979537.0
country/AUS,2001-04-30,76122203.0
country/AUT,2001-04-30,123764632.0
country/AZE,2001-04-30,1007203.0
country/BHS,2001-04-30,93369.0
country/BHR,2001-04-30,980631.0
country/BGD,2001-04-30,2061358.0
country/BRB,2001-04-30,90528.0
country/BLR,2001-04-30,1050052.0
country/BEL,2001-04-30,346603949.0
country/BLZ,2001-04-30,1249879.0
country/BEN,2001-04-30,243002.0
country/BTN,2001-04-30,185591.0
country/BOL,2001-04-30,27299640.0
country/BIH,2001-04-30,6970844.0
country/BWA,2001-04-30,30376018.0
country/BRA,2001-04-30,22296427.0
country/BRN,2001-04-30,5406004.0
country/BGR,2001-04-30,52478688.0
country/BFA,2001-04-30,551031.0
country/BDI,2001-04-30,150872.0
country/CPV,2001-04-30,30817.0
country/KHM,2001-04-30,388516.0
country/CMR,2001-04-30,250623.0
country/CAN,2001-04-30,454359315.0
country/CAF,2001-04-30,95160.0
country/TCD,2001-04-30,97541.0
country/CHL,2001-04-30,20104252.0
country/CHN,2001-04-30,627194248.0
country/COL,2001-04-30,106012831.0
country/COM,2001-04-30,13962.0
country/COD,2001-04-30,0.0
country/COG,2001-04-30,333001.0
country/CRI,2001-04-30,196851.0
country/CIV,2001-04-30,1556047.0
country/HRV,2001-04-30,100743926.0
country/CYP,2001-04-30,883708.0
country/CZE,2001-04-30,241098.0
country/DNK,2001-04-30,106143662.0
country/DJI,2001-04-30,69592.0
country/DMA,2001-04-30,6775.0
country/DOM,2001-04-30,1098058.0
country/ECU,2001-04-30,2135803.0
country/EGY,2001-04-30,21259728.0
country/SLV,2001-04-30,24982189.0
country/GNQ,2001-04-30,150746.0
country/EST,2001-04-30,168223.0
country/SWZ,2001-04-30,2443182.0
country/ETH,2001-04-30,136472.0
country/FJI,2001-04-30,4571855.0
country/FIN,2001-04-30,131654744.0
country/FRA,2001-04-30,333189825.0
country/GAB,2001-04-30,1029522.0
country/GMB,2001-04-30,57463.0
country/GEO,2001-04-30,436810.0
country/DEU,2001-04-30,1352565254.0
country/GHA,2001-04-30,920894.0
country/GRC,2001-04-30,4847884.0
country/GRD,2001-04-30,1924.0
country/GTM,2001-04-30,7280709.0
country/GIN,2001-04-30,90671.0
country/GNB,2001-04-30,267802.0
country/GUY,2001-04-30,6841899.0
country/HTI,2001-04-30,411182.0
country/HND,2001-04-30,930388.0
country/HUN,2001-04-30,11255772.0
country/ISL,2001-04-30,151851.0
country/IND,2001-04-30,7735997.0
country/IDN,2001-04-30,107532886.0
country/IRN,2001-04-30,267734605.0
country/IRQ,2001-04-30,0.0
country/IRL,2001-04-30,38898987.0
country/ISR,2001-04-30,1258159.0
country/ITA,2001-04-30,206785497.0
country/JAM,2001-04-30,1162272.0
country/JPN,2001-04-30,1856665022.0
country/JOR,2001-04-30,4633135.0
country/KAZ,2001-04-30,74412.0
country/KEN,2001-04-30,2782003.0
country/KIR,2001-04-30,9078.0
country/KOR,2001-04-30,41018640.0
country/KWT,2001-04-30,74381653.0
country/KGZ,2001-04-30,1649355.0
country/LAO,2001-04-30,5345029.0
country/LVA,2001-04-30,352000.0
country/LBN,2001-04-30,18561991.0
country/LSO,2001-04-30,493195.0
country/LBR,2001-04-30,0.0
country/LBY,2001-04-30,421425523.0
country/LTU,2001-04-30,887483.0
country/LUX,2001-04-30,3630971.0
country/MDG,2001-04-30,254016.0
country/MWI,2001-04-30,284210.0
country/MYS,2001-04-30,86561558.0
country/MDV,2001-04-30,215351.0
country/MLI,2001-04-30,331668.0
country/MLT,2001-04-30,25076868.0
country/MRT,2001-04-30,172297.0
country/MUS,2001-04-30,16562038.0
country/MEX,2001-04-30,282770155.0
country/FSM,2001-04-30,1119364.0
country/MDA,2001-04-30,149954.0
country/MNG,2001-04-30,14531.0
country/MAR,2001-04-30,89325101.0
country/MOZ,2001-04-30,49935.0
country/MMR,2001-04-30,494840.0
country/NAM,2001-04-30,16176.0
country/NPL,2001-04-30,88291.0
country/NLD,2001-04-30,531473436.0
country/NZL,2001-04-30,10682192.0
country/NIC,2001-04-30,263592.0
country/NER,2001-04-30,1173452.0
country/NGA,2001-04-30,1885589.0
country/MKD,2001-04-30,2273481.0
country/NOR,2001-04-30,208513269.0
country/OMN,2001-04-30,3640168.0
country/PAK,2001-04-30,13746743.0
country/PAN,2001-04-30,1724004.0
country/PNG,2001-04-30,8773550.0
country/PRY,2001-04-30,79438502.0
country/PER,2001-04-30,6561461.0
country/PHL,2001-04-30,5134106.0
country/POL,2001-04-30,15187591.0
country/PRT,2001-04-30,43628174.0
country/QAT,2001-04-30,16337951.0
country/ROU,2001-04-30,6202156.0
country/RUS,2001-04-30,2566120.0
country/RWA,2001-04-30,496809.0
country/WSM,2001-04-30,2308464.0
country/SMR,2001-04-30,240052.0
country/STP,2001-04-30,359.0
country/SAU,2001-04-30,157226529.0
country/SEN,2001-04-30,4065324.0
country/SRB,2001-04-30,13328834.0
country/SYC,2001-04-30,28726.0
country/SLE,2001-04-30,906205.0
country/SGP,2001-04-30,109015308.0
country/SVK,2001-04-30,472470.0
country/SVN,2001-04-30,3184512.0
country/SLB,2001-04-30,7061.0
country/SOM,2001-04-30,0.0
country/ZAF,2001-04-30,222502237.0
country/ESP,2001-04-30,258411258.0
country/LKA,2001-04-30,1359403.0
country/KNA,2001-04-30,21347.0
country/LCA,2001-04-30,1441426.0
country/VCT,2001-04-30,58172.0
country/SDN,2001-04-30,0.0
country/SUR,2001-04-30,1706501.0
country/SWE,2001-04-30,193994944.0
country/CHE,2001-04-30,83729856.0
country/SYR,2001-04-30,376796.0
country/TJK,2001-04-30,9013777.0
country/TZA,2001-04-30,417315.0
country/THA,2001-04-30,45027286.0
country/TGO,2001-04-30,271681.0
country/TON,2001-04-30,112924.0
country/TTO,2001-04-30,535192.0
country/TUN,2001-04-30,35822801.0
country/TUR,2001-04-30,75678283.0
country/UGA,2001-04-30,1721207.0
country/UKR,2001-04-30,33171204.0
country/ARE,2001-04-30,2724298.0
country/GBR,2001-04-30,224401340.0
country/USA,2001-04-30,8232277713.0
country/URY,2001-04-30,1999053.0
country/UZB,2001-04-30,1868040.0
country/VUT,2001-04-30,726663.0
country/VEN,2001-04-30,21424448.0
country/VNM,2001-04-30,7012648.0
country/YEM,2001-04-30,40236678.0
country/ZMB,2001-04-30,41501506.0
country/ZWE,2001-04-30,177911.0
Earth,2001-04-30,21531101498.0
country/AFG,2005-07-31,179670.0
country/ALB,2005-07-31,65718389.0
country/DZA,2005-07-31,8469608.0
country/AGO,2005-07-31,148254.0
country/ATG,2005-07-31,5968.0
country/ARG,2005-07-31,1559367785.0
country/ARM,2005-07-31,32909.0
country/AUS,2005-07-31,131456283.0
country/AUT,2005-07-31,100905946.0
country/AZE,2005-07-31,2297759.0
country/BHS,2005-07-31,115292.0
country/BHR,2005-07-31,899509.0
country/BGD,2005-07-31,398611.0
country/BRB,2005-07-31,65724.0
country/BLR,2005-07-31,18987.0
country/BEL,2005-07-31,196161902.0
country/BLZ,2005-07-31,1695906.0
country/BEN,2005-07-31,107580.0
country/BTN,2005-07-31,281802.0
country/BOL,2005-07-31,26994966.0
country/BIH,2005-07-31,867287.0
country/BWA,2005-07-31,34977518.0
country/BRA,2005-07-31,204808667.0
country/BRN,2005-07-31,9455150.0
country/BGR,2005-07-31,7917401.0
country/BFA,2005-07-31,50144.0
country/BDI,2005-07-31,121337.0
country/CPV,2005-07-31,15764.0
country/KHM,2005-07-31,144639.0
country/CMR,2005-07-31,286095.0
country/CAN,2005-07-31,613157329.0
country/CAF,2005-07-31,148694.0
country/TCD,2005-07-31,1507824.0
country/CHL,2005-07-31,35457591.0
country/CHN,2005-07-31,841516799.0
country/COL,2005-07-31,117596700.0
country/COM,2005-07-31,1535.0
country/COD,2005-07-31,1856292.0
country/COG,2005-07-31,94559.0
country/CRI,2005-07-31,142445.0
country/CIV,2005-07-31,342922.0
country/HRV,2005-07-31,625692.0
country/CYP,2005-07-31,2743665.0
country/CZE,2005-07-31,5899647.0
country/DNK,2005-07-31,26463533.0
country/DJI,2005-07-31,327844.0
country/DMA,2005-07-31,43619.0
country/DOM,2005-07-31,2428178.0
country/ECU,2005-07-31,1624903.0
country/EGY,2005-07-31,65599624.0
country/SLV,2005-07-31,24979649.0
country/GNQ,2005-07-31,440522.0
country/EST,2005-07-31,53924.0
country/SWZ,2005-07-31,2476064.0
country/ETH,2005-07-31,102158.0
country/FJI,2005-07-31,5460375.0
country/FIN,2005-07-31,94682235.0
country/FRA,2005-07-31,589994212.0
country/GAB,2005-07-31,775701.0
country/GMB,2005-07-31,157087.0
country/GEO,2005-07-31,7288585.0
country/DEU,2005-07-31,1327046274.0
country/GHA,2005-07-31,1370472.0
country/GRC,2005-07-31,18980499.0
country/GRD,2005-07-31,15348.0
country/GTM,2005-07-31,4878244.0
country/GIN,2005-07-31,39.0
country/GNB,2005-07-31,429848.0
country/GUY,2005-07-31,1720516.0
country/HTI,2005-07-31,148379.0
country/HND,2005-07-31,212034.0
country/HUN,2005-07-31,41131635.0
country/ISL,2005-07-31,29578.0
country/IND,2005-07-31,2894665.0
country/IDN,2005-07-31,63986750.0
country/IRN,2005-07-31,274255927.0
country/IRQ,2005-07-31,295529227.0
country/IRL,2005-07-31,59594330.0
country/ISR,2005-07-31,11591248.0
country/ITA,2005-07-31,137060735.0
country/JAM,2005-07-31,527613.0
country/JPN,2005-07-31,1800761168.0
country/JOR,2005-07-31,2207275.0
country/KAZ,2005-07-31,797961.0
country/KEN,2005-07-31,452944.0
country/KIR,2005-07-31,9986.0
