dcid,year,interestPaymentsCurrentUSD
country/THA,1991,1775523656.3
country/THA,1995,2649170660.6
country/THA,1999,5649988846.9
country/THA,2005,1073605725.8
country/THA,2007,882548524.0
country/THA,2008,1091571505.0
country/THA,2010,1075784624.1
country/THA,2012,1354246445.0
country/THA,2013,688129054.1
country/THA,2026,894125910.7
country/THA,2027,868372202.8
country/THA,2028,781877227.5
country/TLS,2021,3242454.5
country/TLS,2024,6288159.4
country/TLS,2028,6224029.9
country/TGO,1971,735602.5
country/TGO,1981,19995045.8
country/TGO,1982,23420405.7
country/TGO,1983,27103891.6
country/TGO,1989,32560345.1
country/TGO,1996,23213018.9
country/TGO,2004,1490373.9
country/TGO,2005,344746.5
country/TGO,2006,1879338.5
country/TGO,2008,51251561.5
country/TGO,2010,8025162.7
country/TGO,2011,4849484.6
country/TGO,2012,9631020.5
country/TGO,2014,16247429.4
country/TGO,2016,23578389.9
country/TGO,2022,93382400.0
country/TGO,1970,751905.4
country/TGO,1974,2015858.2
country/TGO,1978,11124239.3
country/TGO,1979,9521105.3
country/TGO,1980,19330960.7
country/TGO,1988,68524195.8
country/TGO,1990,33211417.5
country/TGO,1991,19140494.4
country/TGO,1992,10139017.9
country/TGO,1994,5799774.1
country/TGO,1995,7489921.1
country/TGO,1998,9638366.3
country/TGO,1999,7973729.6
country/TGO,2003,1432612.7
country/TGO,2013,12038362.2
country/TGO,2017,22905951.4
country/TGO,2024,91494889.4
country/TGO,2025,88443144.8
country/TGO,1972,1113650.4
country/TGO,1973,1241256.1
country/TGO,1975,4464457.0
country/TGO,1977,9719218.0
country/TGO,1985,38666362.5
country/TGO,1993,7237031.4
country/TGO,1997,13265878.5
country/TGO,2000,4635253.0
country/TGO,2009,13137547.5
country/TGO,2015,19302996.5
country/TGO,2018,26783466.0
country/TGO,2020,32204491.1
country/TGO,2023,93580648.9
country/TGO,2027,60363891.9
country/TGO,2028,57074306.9
country/TGO,1976,3532694.7
country/TGO,1984,36732632.6
country/TGO,1986,43040687.5
country/TGO,1987,28859887.9
country/TGO,2001,6345393.1
country/TGO,2002,911737.2
country/TGO,2007,1485709.2
country/TGO,2019,25846275.9
country/TGO,2021,88543452.4
country/TGO,2026,74353900.3
country/TON,1993,521014.0
country/TON,1994,589031.2
country/TON,1997,883548.9
country/TON,2001,632752.7
country/TON,2002,701810.8
country/TON,2007,1125961.8
country/TON,2009,1431723.3
country/TON,2010,2352439.2
country/TON,2012,2923234.6
country/TON,2016,2724547.7
country/TON,2018,4075571.8
country/TON,2023,2605904.8
country/TON,1987,328455.4
country/TON,1991,491223.9
country/TON,1996,686241.6
country/TON,1999,844593.1
country/TON,2005,1229529.5
country/TON,2008,1699854.8
country/TON,2013,3065103.3
country/TON,2026,1554785.3
country/TON,1986,270468.4
country/TON,1988,406450.8
country/TON,1989,449160.6
country/TON,1990,482799.8
country/TON,1992,523035.8
country/TON,1995,711976.2
country/TON,1998,872237.4
country/TON,2000,879844.1
country/TON,2003,840140.7
country/TON,2006,826375.0
country/TON,2011,2658848.5
country/TON,2014,2555853.5
country/TON,2019,2735124.7
country/TON,2020,1303082.3
country/TON,2021,787817.1
country/TON,2022,2960159.5
country/TON,2025,1875671.6
country/TON,2027,1198727.5
country/TON,1985,219379.5
country/TON,2004,899552.9
country/TON,2015,2862589.0
country/TON,2017,2730620.3
country/TON,2024,2228499.0
country/TON,2028,865085.1
country/TUN,1972,23370442.6
country/TUN,1976,37212766.2
country/TUN,1977,64294845.4
country/TUN,1978,108781147.5
country/TUN,1983,206959252.6
country/TUN,1995,485618599.2
country/TUN,1998,495953911.0
country/TUN,1999,502551999.3
country/TUN,2008,747307068.9
country/TUN,2011,679664006.3
country/TUN,2015,470838659.1
country/TUN,2016,505046060.6
country/TUN,2017,514031637.6
country/TUN,2020,659130052.3
country/TUN,2021,621587000.1
country/TUN,2024,536639413.0
country/TUN,2026,320105390.5
country/TUN,1971,20314067.7
country/TUN,1987,345177251.7
country/TUN,1988,373994435.2
country/TUN,1990,394207538.7
country/TUN,1991,384172521.3
country/TUN,2006,692052623.8
country/TUN,2009,702277229.6
country/TUN,2010,672039772.4
country/TUN,2022,633522253.6
country/TUN,2027,239579396.8
country/TUN,1970,18437265.1
country/TUN,1975,35041194.3
country/TUN,1982,217512519.3
country/TUN,1984,249915918.1
country/TUN,1985,250660246.5
country/TUN,1986,306374952.2
country/TUN,1989,377891070.1
country/TUN,1996,506959645.5
country/TUN,2000,489339044.4
country/TUN,2001,427778990.3
country/TUN,2002,506135866.4
country/TUN,2004,633795003.9
country/TUN,2005,686207249.8
country/TUN,2007,744620656.2
country/TUN,2014,551602929.1
country/TUN,2018,603241067.2
country/TUN,2019,666366929.5
country/TUN,2028,192698392.2
country/TUN,1973,27776671.4
country/TUN,1974,30512457.2
country/TUN,1979,175123559.7
country/TUN,1980,227875512.0
country/TUN,1981,223333661.3
country/TUN,1992,398265878.3
country/TUN,1993,418505745.4
country/TUN,1994,461669541.0
country/TUN,1997,478590902.9
country/TUN,2003,571838043.6
country/TUN,2012,613394015.8
country/TUN,2013,572475700.5
country/TUN,2023,609849020.4
country/TUN,2025,403013541.4
country/TUR,1970,43849045.2
country/TUR,1971,55511396.4
country/TUR,1975,118932898.2
country/TUR,1978,208991046.3
country/TUR,1981,988733739.5
country/TUR,1982,1170799875.9
country/TUR,1985,1331685144.5
country/TUR,1988,2461654314.6
country/TUR,1996,3389277274.5
country/TUR,1999,4525101162.6
country/TUR,2000,5000436045.9
country/TUR,2005,6561986666.4
country/TUR,2006,7769540230.7
country/TUR,2014,9936968307.4
country/TUR,2020,12751428015.3
country/TUR,2028,2977612310.7
country/TUR,1974,101504178.0
country/TUR,1976,168886135.3
country/TUR,1984,1184272275.6
country/TUR,1987,1912291896.9
country/TUR,1990,2891063838.4
country/TUR,1994,3198679333.7
country/TUR,1995,3464379143.8
country/TUR,1998,4526518083.7
country/TUR,2004,5317116487.2
country/TUR,2008,11563674729.2
country/TUR,2009,10589356398.6
country/TUR,2015,10194227557.9
country/TUR,2022,12119556479.1
country/TUR,2026,5321181196.0
country/TUR,1980,507191100.5
country/TUR,1992,3185954500.8
country/TUR,1993,3114158928.8
country/TUR,2002,4392762446.9
country/TUR,2010,8869014586.1
country/TUR,2012,8559430763.0
country/TUR,2017,12098241663.5
country/TUR,2018,11537403929.8
country/TUR,2019,12672127117.8
country/TUR,2021,12080457746.7
country/TUR,2023,9995617280.5
country/TUR,1972,66081038.1
country/TUR,1973,84134098.4
country/TUR,1977,186591970.5
country/TUR,1979,292242624.4
country/TUR,1983,1234757328.5
country/TUR,1986,1502687947.1
country/TUR,1989,2664647112.3
country/TUR,1991,2892281848.9
country/TUR,1997,3849086984.9
country/TUR,2001,5159412397.8
country/TUR,2003,5126667333.9
country/TUR,2007,10466995688.1
country/TUR,2011,12172935080.1
country/TUR,2013,9365401923.5
country/TUR,2016,10933964470.4
country/TUR,2024,8434743559.0
country/TUR,2025,6816443270.0
country/TUR,2027,4049749587.8
country/TKM,2002,84368546.3
country/TKM,2010,50341754.6
country/TKM,2015,274462415.7
country/TKM,2016,319437831.0
country/TKM,2024,78503496.9
country/TKM,1993,1716957.6
country/TKM,1996,27767253.0
country/TKM,2004,41419708.2
country/TKM,2006,33205710.7
country/TKM,2012,229965644.1
country/TKM,2018,363872855.5
country/TKM,2022,141414188.0
country/TKM,2027,34660508.7
country/TKM,2028,22551047.6
country/TKM,1997,47213842.2
country/TKM,1999,87078466.5
country/TKM,2003,44427218.1
country/TKM,2005,39101368.0
country/TKM,2008,26771657.1
country/TKM,2011,124432091.0
country/TKM,2013,339147901.1
country/TKM,2017,339365556.1
country/TKM,2019,355174421.4
country/TKM,1994,26141449.3
country/TKM,1995,22088322.4
country/TKM,1998,70872617.6
country/TKM,2000,101943552.1
country/TKM,2001,99672526.7
country/TKM,2007,29964041.0
country/TKM,2009,20514716.3
country/TKM,2014,359207850.6
country/TKM,2020,240081734.7
country/TKM,2021,204784077.9
country/TKM,2026,47365697.2
country/TKM,2023,113435317.5
country/TKM,2025,60783689.4
country/UGA,1970,4528149.8
country/UGA,1972,4500867.3
country/UGA,1977,3080444.1
country/UGA,1979,2352635.5
country/UGA,1982,10037249.3
country/UGA,1983,10421064.1
country/UGA,1987,23249289.0
country/UGA,1991,32006380.2
country/UGA,1998,26425857.2
country/UGA,1999,27748612.7
country/UGA,2004,33619218.4
country/UGA,2006,23909274.6
country/UGA,2007,12452679.7
country/UGA,2013,35530555.2
country/UGA,2028,120218821.1
country/UGA,1973,4666815.4
country/UGA,1980,3745375.6
country/UGA,1990,18317922.3
country/UGA,1995,34098229.3
country/UGA,2005,32633640.4
country/UGA,2009,18133722.4
country/UGA,2010,21133634.5
country/UGA,2011,26474255.5
country/UGA,2012,28437818.6
country/UGA,2019,115164708.8
country/UGA,2020,265929390.0
country/UGA,2021,379881571.4
country/UGA,2022,226320754.5
country/UGA,2023,209160022.8
country/UGA,2024,201312916.0
country/UGA,2027,137617114.8
country/UGA,1971,4647062.9
country/UGA,1975,2583747.3
country/UGA,1976,1767400.4
country/UGA,1984,16934463.4
country/UGA,1986,23578484.4
country/UGA,1988,24104224.7
country/UGA,1989,25568724.6
country/UGA,1992,25890238.3
country/UGA,1996,38333113.1
country/UGA,1997,38029185.9
country/UGA,2001,12444297.7
country/UGA,2002,22461165.9
country/UGA,2003,25072866.3
country/UGA,2008,15199586.9
country/UGA,2015,40980947.5
country/UGA,2018,97913281.4
country/UGA,2025,178544932.4
country/UGA,2026,152333661.8
country/UGA,1974,4063919.3
country/UGA,1978,2254939.0
country/UGA,1981,7236478.8
country/UGA,1985,17996294.6
country/UGA,1993,30158623.2
country/UGA,1994,33450982.1
country/UGA,2000,20514777.5
country/UGA,2014,43879245.4
country/UGA,2016,56582003.1
country/UGA,2017,80215847.8
country/UKR,1995,447258974.0
country/UKR,1998,420691182.3
country/UKR,2002,550564206.2
country/UKR,2008,3347424705.4
country/UKR,2021,3645483897.3
country/UKR,2022,4577623358.1
country/UKR,2023,3858869143.1
country/UKR,1996,373695094.3
country/UKR,1999,545196973.2
country/UKR,2001,541161950.9
country/UKR,2005,1032751532.1
country/UKR,2011,4324972284.5
country/UKR,2012,4480295167.8
country/UKR,2014,5064223674.6
country/UKR,2015,4015531892.6
country/UKR,2017,2988406096.4
country/UKR,2018,2824017676.8
country/UKR,2024,3191588054.6
country/UKR,2026,2148765916.2
country/UKR,1994,88353865.1
country/UKR,2000,573885983.9
country/UKR,2003,474257947.4
country/UKR,2006,1720702635.5
country/UKR,1992,7538228.7
country/UKR,1993,55239487.5
country/UKR,1997,526977563.9
country/UKR,2004,674553261.0
country/UKR,2009,4262577338.8
country/UKR,2010,3531874802.1
country/UKR,2016,3125517206.1
country/UKR,2025,2593574838.4
country/UKR,2027,1545201870.0
country/UKR,2028,1171187967.3
country/UKR,2007,2477010526.7
country/UKR,2013,5333495533.6
country/UKR,2019,3187223500.4
country/UKR,2020,3348088430.2
country/UZB,1993,13229692.8
country/UZB,2003,141128507.6
country/UZB,2006,168051218.0
country/UZB,2008,140807303.6
country/UZB,2013,163414012.5
country/UZB,2016,353516179.2
country/UZB,2018,284411164.8
country/UZB,2021,798569437.4
country/UZB,2023,577416015.3
country/UZB,2027,368964436.8
country/UZB,2028,340771537.6
country/UZB,1992,613064.4
country/UZB,1999,177491774.2
country/UZB,2011,158200060.4
country/UZB,2014,199301939.6
country/UZB,2020,755824429.6
country/UZB,2022,759639715.2
country/UZB,2024,568741661.9
country/UZB,2026,403496426.7
country/VUT,1981,201361.5
country/VUT,1987,509322.1
country/VUT,1997,424984.4
country/VUT,2002,690071.5
country/VUT,2007,895253.8
country/VUT,1982,170966.5
country/VUT,1984,184038.4
country/VUT,1985,170883.6
country/VUT,1986,386540.3
country/VUT,1990,725416.6
country/VUT,1992,560215.5
country/VUT,1993,518208.3
country/VUT,2000,640617.3
country/VUT,2001,653692.6
country/VUT,2003,736260.2
country/VUT,2004,859038.1
country/VUT,2006,970905.0
country/VUT,2008,1129369.0
country/VUT,2010,1579105.4
country/VUT,2011,1521476.2
country/VUT,2012,1235941.0
country/VUT,2015,1303123.3
country/VUT,2016,3159346.0
country/VUT,2025,6214999.8
country/VUT,2028,4955037.5
country/UZB,1994,35337239.2
country/UZB,1996,97243104.4
country/UZB,2004,139537445.5
country/UZB,2005,140171571.5
country/UZB,2009,120098571.2
country/UZB,2010,118154568.9
country/UZB,2012,172585179.9
country/UZB,2025,466031933.0
country/UZB,1995,79631992.4
country/UZB,1997,162865026.7
country/UZB,1998,127331942.1
country/UZB,2000,206603546.7
country/UZB,2001,207995743.4
country/UZB,2002,164899606.5
country/UZB,2007,167891628.1
country/UZB,2015,280928500.4
country/UZB,2017,449444718.8
country/UZB,2019,669027427.5
country/VUT,1988,584426.6
country/VUT,1989,658395.9
country/VUT,1994,522092.2
country/VUT,1995,535149.8
country/VUT,1996,499246.8
country/VUT,2013,1426133.5
country/VUT,2014,1418054.6
country/VUT,2017,3540669.5
country/VUT,2018,4207723.3
country/VUT,2019,4308052.0
country/VUT,2020,4444287.0
country/VUT,2021,4150049.1
country/VUT,2023,6602592.2
country/VUT,2024,6458890.4
country/VUT,2027,5417045.4
country/VUT,1983,228209.6
country/VUT,1991,403121.5
country/VUT,1998,425511.3
country/VUT,1999,609670.4
country/VUT,2005,726660.4
country/VUT,2009,1385800.4
country/VUT,2022,6484147.0
country/VUT,2026,5836728.8
country/VNM,1981,274000.0
country/VNM,1983,468000.0
country/VNM,1984,487000.0
country/VNM,1989,57680468.0
country/VNM,1994,57770989.3
country/VNM,1996,98658596.7
country/VNM,1991,32672043.1
country/VNM,1995,81907724.3
country/VNM,1998,386596142.0
country/VNM,1997,268706354.1
country/VNM,2001,353967431.2
country/VNM,2002,275977151.7
country/VNM,1982,260000.0
country/VNM,1985,475000.0
country/VNM,1986,487000.0
country/VNM,1988,1953000.0
country/VNM,1992,36792624.4
country/VNM,1993,51427554.5
country/VNM,1987,448000.0
country/VNM,1990,46427781.6
country/VNM,1999,325778761.0
country/VNM,2000,297583346.5
country/VNM,2003,269885959.9
country/VNM,2004,306281988.7
country/VNM,2008,466040368.6
country/VNM,2011,902937032.5
country/VNM,2016,1411525133.4
country/VNM,2022,3036837192.9
country/VNM,2023,2434603863.7
country/VNM,2024,1892224331.5
country/VNM,2027,995814515.5
country/VNM,2006,329262756.8
country/VNM,2014,1240188355.1
country/VNM,2017,2058758856.5
country/VNM,2018,2720551324.3
country/VNM,2019,2678306385.9
country/VNM,2020,1870262795.1
country/VNM,2010,707188078.3
country/VNM,2012,1012810054.6
country/VNM,2021,1514667313.4
country/VNM,2025,1511144401.1
country/VNM,2005,318594238.3
country/VNM,2007,420098500.4
country/VNM,2009,476622236.5
country/VNM,2013,1076619035.4
country/VNM,2015,1538096840.9
country/VNM,2026,1226512164.0
country/VNM,2028,801816260.6
country/YEM,1976,1142198.8
country/YEM,1979,6902106.8
country/YEM,1987,64074128.9
country/YEM,1993,20574055.5
country/YEM,1997,26277720.8
country/YEM,1999,56627159.3
country/YEM,2000,45264750.1
country/YEM,2001,48978462.1
country/YEM,2015,74270210.2
country/YEM,2017,12602000.0
country/YEM,2022,56742081.1
country/YEM,2023,58141071.6
country/YEM,1972,100000.0
country/YEM,1975,836596.1
country/YEM,1980,10250975.5
country/YEM,1981,13066993.4
country/YEM,1982,14884864.7
country/YEM,1984,23295679.9
country/YEM,1985,26127449.4
country/YEM,1988,69030019.1
country/YEM,1989,53525417.3
country/YEM,1991,33519540.3
country/YEM,2002,46632114.8
country/YEM,2004,61569352.7
country/YEM,2005,54873508.3
country/YEM,2018,12782000.0
country/YEM,2019,11620000.0
country/YEM,1983,19273280.1
country/YEM,1986,51588477.4
country/YEM,1992,20475075.3
country/YEM,1995,25390632.8
country/YEM,1998,69987321.2
country/YEM,2009,72237892.0
country/YEM,2014,78090494.0
country/YEM,2016,30853464.7
country/YEM,2020,10879000.0
country/YEM,2021,11402000.0
country/YEM,1971,140733.7
country/YEM,1973,759605.8
country/YEM,1974,872955.1
country/YEM,1977,1972229.4
country/YEM,1978,4777404.4
country/YEM,1990,28393798.0
country/YEM,1994,23055434.7
country/YEM,1996,21086137.4
country/YEM,2003,50996864.2
country/YEM,2006,66816257.7
country/YEM,2007,65327461.6
country/YEM,2008,70069710.2
country/YEM,2010,74204022.5
country/YEM,2011,74680963.5
country/YEM,2012,73528537.6
country/YEM,2013,75651663.7
country/YEM,2024,56171037.7
country/YEM,2025,52203812.6
country/YEM,2027,42046633.6
country/YEM,2026,47205431.0
country/YEM,2028,36901287.6
country/ZMB,1971,39024778.0
country/ZMB,1984,54656058.5
country/ZMB,1990,71520206.7
country/ZMB,1992,97689944.0
country/ZMB,1999,76812058.4
country/ZMB,2001,48511290.6
country/ZMB,2003,173196644.9
country/ZMB,2006,43674098.0
country/ZMB,2010,29468735.8
country/ZMB,2012,56902083.0
country/ZMB,2015,258783982.2
country/ZMB,2026,328348241.1
country/ZMB,2028,151755351.0
country/ZMB,1974,51673828.0
country/ZMB,1977,75223006.0
country/ZMB,1980,115251770.7
country/ZMB,1982,83898410.4
country/ZMB,1987,73343276.9
country/ZMB,1994,126304680.8
country/ZMB,1996,75299926.9
country/ZMB,2004,68041836.5
country/ZMB,2007,31817816.2
country/ZMB,2014,122930856.1
country/ZMB,2017,386531726.6
country/ZMB,2019,776370472.7
country/ZMB,2020,427946723.9
country/ZMB,2021,207553058.8
country/ZMB,2023,683730368.7
country/ZMB,1970,30738333.7
country/ZMB,1972,40275778.9
country/ZMB,1975,53087721.5
country/ZMB,1976,68053200.3
country/ZMB,1979,92527791.3
country/ZMB,1986,69254902.5
country/ZMB,1988,76632839.1
country/ZMB,1989,60390742.2
country/ZMB,1991,236263375.7
country/ZMB,1993,90772341.1
country/ZMB,1995,124885975.4
country/ZMB,2002,54882801.6
country/ZMB,2008,38766690.1
country/ZMB,2009,36349860.9
country/ZMB,2011,47509397.2
country/ZMB,2024,544848035.4
country/ZMB,2027,237602286.4
country/ZMB,1973,93908878.4
country/ZMB,1978,87679911.0
country/ZMB,1981,97739582.4
country/ZMB,1983,71636414.3
country/ZMB,1985,40879290.6
country/ZMB,1997,65418269.7
country/ZMB,1998,54595973.0
country/ZMB,2000,79629948.7
country/ZMB,2005,57492941.3
country/ZMB,2013,102746013.5
country/ZMB,2016,447924951.9
country/ZMB,2018,534662352.7
country/ZMB,2022,837123611.9
country/ZMB,2025,430541975.3
country/ZWE,1971,5668944.6
country/ZWE,1978,4298390.6
country/ZWE,1979,7282522.2
country/ZWE,1981,30722785.8
country/ZWE,1983,102603406.8
country/ZWE,1989,137649007.6
country/ZWE,1992,161666659.7
country/ZWE,1994,186225414.9
country/ZWE,1997,167115857.8
country/ZWE,2000,82187540.0
country/ZWE,2003,7978612.5
country/ZWE,2005,7603885.6
country/ZWE,2007,14201220.1
country/ZWE,2009,30275652.3
country/ZWE,2010,32334331.1
country/ZWE,2013,145826424.3
country/ZWE,2016,121174599.5
country/ZWE,2025,104698758.7
country/ZWE,1972,5820077.4
country/ZWE,1973,5573933.7
country/ZWE,1974,4994774.8
country/ZWE,1975,2246085.1
country/ZWE,1977,1716892.1
country/ZWE,1990,149490762.2
country/ZWE,1993,168762738.4
country/ZWE,2004,10306383.5
country/ZWE,2015,201945696.5
country/ZWE,2020,22425496.2
country/ZWE,2021,28488586.0
country/ZWE,2023,169217175.2
country/ZWE,2024,129796593.4
country/ZWE,1970,4589000.0
country/ZWE,1976,2109280.5
country/ZWE,1980,10214074.0
country/ZWE,1982,92410643.4
country/ZWE,1984,120720657.9
country/ZWE,1996,179651738.5
country/ZWE,1998,156627814.4
country/ZWE,1999,131430479.4
country/ZWE,2006,4002155.0
country/ZWE,2008,10011446.9
country/ZWE,2017,267453246.5
country/ZWE,2026,83248469.5
country/ZWE,2028,49719185.9
country/ZWE,1985,125830723.6
country/ZWE,1986,131155832.3
country/ZWE,1987,135598726.5
country/ZWE,1988,146682196.3
country/ZWE,1991,146883561.4
country/ZWE,1995,191994318.8
country/ZWE,2001,29531262.6
country/ZWE,2002,51632451.8
country/ZWE,2011,44139157.5
country/ZWE,2012,273937341.9
country/ZWE,2014,125211034.9
country/ZWE,2018,253741959.2
country/ZWE,2019,313264930.8
country/ZWE,2022,206709852.6
country/ZWE,2027,65513632.7
